Country Name,country_code,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008
Switzerland ,CHE,0.036954703,0.033869522,0.03980317,0.027990963,0.029041009,0.027684849,0.027466373,0.026695542,0.039488219,0.036358588,0.030895018,0.023715164,0.023668405,0.023164701,0.024685279,0.031099762,0.03369019,0.03438105,0.034368265,0.028110686,0.003762437,-0.002436523,-0.001570075,-0.006020122,-0.003987112,0.017438497,0.019986691,0.010278049,0.009964341,0.010711074,0.008454055,0.008609183,0.012929884,0.017509662,0.01918329,0.018696388,0.012358931,0.010021458,0.00341646,-0.002398213,-0.007825422,-0.00335824,0.002567593,0.009648226,0.010811593,0.017407572,0.018659946,0.014293902,0.008312897,0.010159229,0.00837712,0.013470141,0.020400657,0.023530201
England/GB/UK,GBR,0.025440109,0.021654098,0.024859797,0.016338035,0.015784027,0.019015884,0.022381884,0.020321364,0.028088471,0.030340074,0.024375766,0.022219118,0.025378306,0.026155691,0.019765811,0.020018717,0.020509634,0.023635526,0.029269987,0.023633629,0.019294231,0.020584979,0.018592556,0.013005098,0.021151847,0.017671017,0.010229768,0.009056872,0.0088329,0.008258633,0.018382224,0.029498442,0.035099271,0.037454789,0.036502216,0.030116901,0.018480617,0.009435487,0.004287104,0.008437272,0.013687367,0.022359449,0.034497629,0.036865443,0.034375486,0.036577262,0.03631741,0.028586809,0.029071684,0.028317214,0.02499252,0.024021934,0.025839042,0.015662813
Ireland ,IRL,0.025713847,0.019171333,0.014497739,0.006465817,0.012559716,0.017815471,0.029571975,0.034428144,0.044969092,0.043051224,0.033597295,0.024179325,0.029133855,0.036560492,0.04080464,0.04180696,0.045740622,0.0447927,0.035431391,0.029509813,0.033682961,0.028229284,0.031898526,0.037381566,0.035056262,0.031432777,0.036024697,0.025032654,0.011603591,0.01595447,0.017309374,0.0122849,0.019137834,0.032077001,0.037388694,0.048950318,0.052550236,0.048252427,0.041357679,0.03927818,0.040151298,0.051527059,0.06550555,0.074425708,0.081083258,0.078825757,0.071643541,0.061041402,0.052769642,0.040220744,0.029770988,0.02817569,0.024790954,0.009454359
Greece ,GRC,0.055903854,0.055879862,0.068453815,0.051112464,0.052113592,0.045883411,0.046277821,0.041240573,0.053247016,0.063755941,0.07466545,0.06957976,0.07186172,0.065154051,0.068446494,0.066135284,0.068810794,0.083709495,0.077705282,0.049727617,0.044511306,0.041173095,0.022115308,0.02578537,0.039107784,0.030456767,0.018811456,0.014678685,0.003908876,0.003636714,0.007564335,0.011940089,0.010920562,0.019903265,0.02204818,0.014590075,0.015680614,0.017038596,0.004018608,0.000486341,0.00603725,0.006559245,0.013389275,0.02420659,0.027640444,0.032493124,0.036169892,0.035789564,0.040826962,0.042635901,0.038247979,0.040973272,0.040163714,0.028010138
Portugal ,PRT,0.034728652,0.034159768,0.042301614,0.030645679,0.031440069,0.036167193,0.039973541,0.046070917,0.055694454,0.058824996,0.061966222,0.059482452,0.061151732,0.068193929,0.060448946,0.065115583,0.071117689,0.072385158,0.077039922,0.071639324,0.035544517,0.030252558,0.024288912,0.007723764,0.018740753,0.043001096,0.035544838,0.029320349,0.023765927,0.009029508,0.006424654,0.012653847,0.020974599,0.03634344,0.050980965,0.054431813,0.055187899,0.044458325,0.024520659,0.015094476,0.01413718,0.012046925,0.017645901,0.031595715,0.037928263,0.036926974,0.033161628,0.026065455,0.01444402,0.009800787,0.003838306,0.003038037,0.006416065,0.008487272
Spain ,ESP,0.048838505,0.045271901,0.035507355,0.044995914,0.025042855,0.020276155,0.029035421,0.045193534,0.056771993,0.08157716,0.091661091,0.080473814,0.070203627,0.061244885,0.059650178,0.058203841,0.055177846,0.05884064,0.065140716,0.062019822,0.05722472,0.05375772,0.044670342,0.033258987,0.021592423,0.019723527,0.013281847,0.01020367,0.009883722,0.010853212,0.011038785,0.017091496,0.02511447,0.0310968,0.03887261,0.043957912,0.042771901,0.033645518,0.021048984,0.015841849,0.017266414,0.017181108,0.02306464,0.033917291,0.037951136,0.036676979,0.037279479,0.032440747,0.027076933,0.021934019,0.017457923,0.017178765,0.018073395,0.013876737
Australia ,AUS,0.016091909,0.015521138,0.017505581,0.020468901,0.020639614,0.018337268,0.013091094,0.022149648,0.02506614,0.026812485,0.029206111,0.034275281,0.035226607,0.034706052,0.032574661,0.034421168,0.037136993,0.029373765,0.029268124,0.023505488,0.018379224,0.019852802,0.017769266,0.013463202,0.019756786,0.018187699,0.015744064,0.012462992,0.006739605,0.010166766,0.016469469,0.014534594,0.024844694,0.033044973,0.026830048,0.018894943,0.012214824,0.008395972,0.008520213,0.010826563,0.015325716,0.026419629,0.029133853,0.03117608,0.029364708,0.029010208,0.025761816,0.025439879,0.021513108,0.021479834,0.021394361,0.021538759,0.022975567,0.021567638
N. Zealand ,NZL,0.006301335,0.032952245,0.030158699,0.031767436,0.01950732,0.016408583,0.016027057,0.014719128,0.019808683,0.015860085,0.02822764,0.031182598,0.018832057,0.008031619,0.020149626,0.005647596,0.003741685,0.020977952,0.033333501,0.022713923,0.022214385,0.017872195,0.002328406,-0.006363311,-0.009416443,-0.002282536,0.00369809,0.016265354,0.018429728,0.021555066,0.020485415,0.015000934,0.013410758,0.009398974,0.00294878,0.000339392,-0.007391833,-0.007571443,0.003103405,0.009645382,0.017247307,0.025171444,0.028716519,0.01980401,0.021727304,0.020706683,0.022589056,0.025632114,0.02929605,0.024629824,0.025186319,0.022503321,0.01961065,0.01088312
Canada,CAN,0.023794724,0.028071953,0.019017722,0.013406659,0.024176226,0.013095713,0.004144887,0.015109541,0.023101834,0.028793469,0.036542301,0.043837806,0.036128755,0.037126557,0.035630964,0.028460024,0.027919449,0.033659031,0.038084514,0.035826079,0.035058713,0.034760761,0.030923728,0.025312644,0.026257723,0.024723558,0.020235528,0.0072097,0.005003354,0.008101114,0.016813596,0.016330325,0.030624235,0.03390642,0.025648104,0.014264857,0.004443126,-0.002205348,-0.007308344,-0.001751092,0.003842774,0.011433137,0.019249224,0.023981766,0.026261167,0.031710781,0.032535532,0.03012382,0.025754471,0.021244313,0.017158558,0.019341713,0.017876113,0.015370901
USA,USA,0.026493984,0.0153018,0.011453659,0.000337484,0.016278611,0.007799322,0.008776947,0.017422516,0.028636483,0.026073269,0.034445955,0.043892853,0.037776078,0.039556378,0.035131051,0.02293681,0.016044148,0.02157278,0.02345066,0.016716446,0.016153583,0.020938807,0.019573001,0.019407994,0.026435666,0.026707114,0.021234467,0.008491646,0.005886689,0.013805295,0.022044715,0.024063836,0.035220552,0.035259927,0.027618782,0.022899503,0.014604779,0.0133814,0.009939969,0.010643098,0.012089765,0.020435449,0.022885798,0.026122944,0.027684608,0.031011491,0.026025094,0.021334836,0.018389857,0.016187873,0.014484171,0.017684311,0.017835954,0.011882658
Chile ,CHL,0.016128955,0.011821616,0.018380131,0.013235421,0.006805341,0.01441412,0.019891232,0.009256574,0.011035576,0.027902006,0.013975817,0.026835084,0.024747838,0.02021897,0.023929003,0.02708234,0.023463468,0.01473076,-0.003692183,-0.008909593,-0.039652404,-0.049301993,-0.028407395,-0.000916302,0.013746497,0.058579511,0.064163402,0.013859718,-0.008131381,-0.012814168,-0.02404479,-0.024986335,0.017093724,0.037429016,0.046282708,0.04940448,0.053527687,0.064272837,0.063647545,0.054232706,0.068393051,0.068000083,0.057713623,0.050933948,0.038519422,0.027379849,0.020260894,0.012340269,0.014425732,0.030493275,0.034430748,0.039485629,0.045802065,0.044593026
Czecho-slovakia,CZE,0.022985744,0.031263434,0.037262339,0.053988202,0.055326941,0.054281519,0.050714027,0.041893181,0.023182936,0.02365044,0.016089225,0.017506151,0.023754892,0.037767411,0.034126012,0.031678228,0.030105402,0.028332476,0.025031261,0.026534999,0.027322403,0.023028887,0.024573204,0.020322641,0.015046678,0.015275847,0.011815037,0.007679279,0.009099563,0.012864071,0.009469064,0.014600642,0.01185327,0.013419779,0.010552873,0.003453753,-0.026489377,-0.031966968,-0.035138712,-0.030322857,-0.013439396,0.023983762,0.030713849,0.032435834,0.028325358,0.023370536,0.019410956,0.023736926,0.029441023,0.036768134,0.043475796,0.051815597,0.060576469,0.060390076
Hungary ,HUN,0.043622893,0.015177802,0.027903116,0.038648335,0.040979606,0.035153424,0.056024554,0.045643288,0.043588051,0.047213247,0.038583059,0.040139907,0.043161514,0.034339668,0.028995764,0.026595055,0.024275611,0.017437231,0.025477986,0.024586069,0.029151584,0.02025815,0.028010276,0.022477685,0.018062717,0.016717083,0.018630819,0.014497133,0.008555522,0.014260112,0.007808848,0.010748488,0.006925404,0.015036042,0.00569647,-0.002999742,-0.032602291,-0.041602141,-0.047707198,-0.038006906,-0.021941076,0.004399724,0.017216067,0.02609188,0.026504627,0.032155415,0.039296405,0.041808935,0.041196301,0.044215194,0.043506148,0.043753473,0.034727868,0.028627302
Israel ,ISR,0.056083954,0.040915597,0.056746606,0.071408931,0.05933119,0.047299815,0.05294038,0.057009508,0.063627585,0.056181979,0.061084977,0.043787526,0.033881086,0.046882634,0.054736219,0.05248844,0.070719478,0.087832816,0.065196391,0.053576179,0.046095424,0.029441327,0.007999399,0.009759308,0.009580784,0.015965912,0.024325812,0.029211043,0.02732098,0.017789817,0.012225887,0.011412123,0.021518154,0.018665898,0.018787715,0.022828467,0.024353896,0.021400301,0.021728555,0.030976195,0.029797745,0.027096612,0.020735081,0.022735985,0.016703683,0.023356379,0.013567857,0.007180229,0.003470975,0.007666436,0.000942741,0.013142628,0.02542202,0.030802715
Japan ,JPN,0.076035494,0.067591267,0.060623745,0.058566157,0.065994697,0.075467894,0.084691385,0.08780377,0.092925364,0.097840658,0.082801684,0.080062029,0.08409366,0.092536917,0.093814133,0.103604269,0.090669051,0.084576052,0.074487823,0.046616363,0.03150748,0.030521226,0.023642111,0.019369582,0.033854309,0.034305782,0.033432624,0.031367058,0.025980578,0.023339396,0.026868894,0.026542954,0.02912259,0.037335243,0.039645663,0.041515037,0.042935394,0.036484951,0.024731999,0.017171341,0.011267396,0.010092973,0.011827196,0.007479006,0.005403584,0.006057857,0.001534337,-0.00097767,0.00664415,0.011974394,0.010462569,0.013653909,0.017809481,0.012564878
S. Korea ,KOR,0.064809279,0.078591146,0.076166538,0.028580509,0.020299161,0.009655985,0.016460997,0.006470057,0.01290427,0.022595219,0.03210884,0.047124683,0.057227521,0.066140942,0.079804652,0.085760387,0.082470048,0.083546309,0.092815601,0.081280233,0.078447557,0.083096196,0.08971196,0.075493916,0.073268363,0.05407331,0.043530481,0.038406405,0.042619972,0.045915611,0.066271039,0.078014884,0.08699745,0.08763404,0.083538484,0.089495418,0.085661775,0.073886783,0.063984185,0.06885448,0.06799121,0.063644743,0.06449059,0.03986654,0.044011621,0.043970633,0.037803082,0.040911995,0.059678126,0.048359031,0.039777893,0.043167333,0.039750437,0.039130892
Mexico ,MEX,0.030052182,0.027900781,0.034358021,0.044004701,0.029751959,0.028440775,0.022162352,0.016083412,0.020159017,0.035640689,0.032479004,0.037463911,0.040839559,0.040298576,0.030958458,0.031342589,0.027429184,0.032470356,0.035668866,0.036732333,0.036125507,0.037370918,0.028387527,0.028886386,0.035484708,0.041470168,0.050761757,0.042367801,0.017013492,0.006447849,-0.004028255,-0.027780119,-0.022339613,-0.010628165,-0.008706051,-0.003551182,0.013094135,0.017125357,0.018961668,0.019721881,-0.002757759,-0.000551209,0.006015431,0.012754379,0.012356411,0.03923796,0.029413964,0.018313271,0.0117196,0.012589359,0.006495243,0.016841442,0.022125812,0.021887045
Poland ,POL,0.026869992,0.026697441,0.032770281,0.031512669,0.026643594,0.028463095,0.036519123,0.024324732,0.027581981,0.031859489,0.033304211,0.0310083,0.041969745,0.042730692,0.032077089,0.031768246,0.033530159,0.040747933,0.043410845,0.057177482,0.055761592,0.046055258,0.034976549,0.027352372,0.011907332,-0.002352408,-0.017939349,-0.02328479,-0.020928752,-0.010013404,-0.002784836,0.014828117,0.014501235,0.010388337,0.001176877,-0.020120575,-0.039524712,-0.031508149,-0.028469681,-0.015196907,0.019189808,0.047293592,0.056982091,0.059963402,0.058871905,0.053834865,0.043868547,0.032856668,0.030851419,0.03256763,0.031350793,0.041446729,0.052196333,0.054705352
Turkey,TUR,0.052161527,0.032830843,0.024161022,0.010571409,0.024746936,0.014369243,0.011550313,0.009213699,0.020063664,0.020824437,0.021861326,0.042481467,0.040016925,0.035163824,0.037592052,0.042145727,0.037138773,0.040724947,0.035736228,0.04073296,0.048184589,0.04744835,0.043620244,0.041216535,0.024306484,0.006428735,-0.002490885,-0.002003574,-0.001177825,0.011063054,0.022071282,0.028162512,0.036293845,0.037575062,0.029154396,0.037787572,0.026315983,0.021617618,0.030200019,0.016901642,0.013526964,0.025827679,0.029126532,0.019792356,0.024527029,0.024010944,-0.00126617,-0.003533662,0.000917868,0.02628457,0.029682475,0.056128696,0.053463305,0.044421803
